# Average Spectral response curve for IRAC 8.0 micron array
# Wave     Spectral Response
# microns  electrons / photon
7.832970	0.297100
7.844820	0.299000
7.856700	0.300700
7.868620	0.301600
7.880580	0.302200
7.892580	0.301400
7.904610	0.300200
7.916680	0.298000
7.928780	0.296100
7.940920	0.295200
7.953100	0.294800
7.965320	0.295700
7.977570	0.296700
7.989870	0.297700
8.002200	0.299000
8.014560	0.300200
8.026970	0.301300
8.039420	0.302400
8.051900	0.303200
8.064420	0.305000
8.076980	0.306100
8.089580	0.308000
8.102220	0.308900
8.114900	0.309000
8.127620	0.309100
8.140380	0.308600
8.153180	0.308100
8.166020	0.307900
8.178900	0.308500
8.191820	0.309500
8.204780	0.311300
8.217790	0.312700
8.230830	0.313700
8.243920	0.313700
8.257040	0.313700
8.270210	0.313400
8.283420	0.312800
8.296680	0.312500
8.309970	0.312800
8.323310	0.312500
8.336690	0.311900
8.350120	0.310800
8.363590	0.309900
8.377100	0.309400
8.390650	0.309500
8.404250	0.310100
8.417890	0.311700
8.431580	0.313000
8.445310	0.313600
8.459090	0.314000
8.472910	0.313700
8.486780	0.312400
8.500690	0.311300
8.514650	0.310900
8.528660	0.311200
8.542710	0.311200
8.556800	0.311700
8.570950	0.312600
8.585140	0.312200
8.599380	0.312100
8.613660	0.310200
8.627990	0.308500
8.642370	0.306000
8.656800	0.302600
8.671280	0.298100
8.685800	0.294300
8.700370	0.290900
8.715000	0.289200
8.729670	0.289800
8.744390	0.291600
8.759160	0.293800
8.773980	0.295800
8.788850	0.297300
8.803770	0.298400
8.818750	0.298100
8.833770	0.296500
8.848850	0.293900
8.863970	0.291400
8.879150	0.288900
8.894380	0.287500
8.909660	0.285700
8.925000	0.284100
8.940380	0.282700
8.955830	0.280600
8.971320	0.278100
8.986870	0.275600
9.002470	0.273700
9.018130	0.271300
9.033840	0.268600
9.049600	0.265900
9.065430	0.264100
9.081300	0.261600
9.097230	0.257800
9.113220	0.253600
9.129270	0.249700
9.145370	0.242900
9.161520	0.234500
9.177740	0.224200
9.194010	0.214100
9.210340	0.201500
9.226730	0.189800
9.243180	0.177400
9.259680	0.165300
9.276250	0.153400
9.292870	0.143700
9.309560	0.133400
9.326300	0.123500
9.343100	0.113200
9.359970	0.102200
9.376900	0.090730
9.393880	0.079150
9.410930	0.067830
9.428040	0.056070
9.445220	0.045780
9.462450	0.036040
9.479750	0.027390
9.497110	0.020150
9.514540	0.014450
9.532030	0.010210
9.549580	0.007234
9.567200	0.004910
9.584890	0.003291
9.602640	0.002300
9.620450	0.001616
9.638330	0.001144
9.656280	0.000818
9.674300	0.000510
9.692380	0.000279
9.710530	0.000166
9.728750	0.000118
9.747040	0.000090
9.765390	0.000115
9.783820	0.000134
9.802310	0.000066
9.820880	0.000048
9.839510	0.000095
9.858220	0.000102
9.877000	0.000164
9.895850	0.000299
9.914770	0.000334
9.933760	0.000325
9.952830	0.000320
9.971970	0.000276
9.991180	0.000291
10.010500	0.000274
10.029800	0.000161
10.049300	0.000157
10.068800	0.000208
10.088400	0.000188
10.108000	0.000145
10.127800	0.000160
10.147600	0.000233
10.167500	0.000289
10.187500	0.000264
10.207500	0.000182
10.227700	0.000088
10.247900	0.000047
10.268200	0.000114
10.288500	0.000213
10.309000	0.000245
10.329500	0.000214
10.350100	0.000196
10.370800	0.000202
10.391600	0.000230
10.412500	0.000273
10.433400	0.000271
10.454500	0.000259
10.475600	0.000252
10.496800	0.000190
